"PUP";"A";"VEL";"B";8.06922;-43.3535;8.43815;-43.4095
"PUP";"R";"VEL";"L";8.43815;-43.4095;8.44519;-37.16
"PUP";"R";"PYX";"L";8.44519;-37.16;8.46181;-17.4113
"PYX";"A";"VEL";"B";9.45144;-37.292;8.44519;-37.16
"RET";"A";"HYI";"B";3.22418;-67.0358;4.58627;-67.2479
"SGE";"B";"VUL";"A";18.9559;21.2478;19.3398;21.3148
"SGE";"R";"VUL";"L";19.3398;21.3148;19.3414;19.3983
"SGE";"B";"VUL";"A";19.3414;19.3983;19.9257;19.4955
"SGE";"L";"VUL";"R";19.9257;19.4955;19.924;21.5787
"SGE";"B";"VUL";"A";19.924;21.5787;20.3417;21.6437
"SGE";"R";"VUL";"L";20.3417;21.6437;20.3423;20.8937
"SGR";"L";"SCT";"R";18.9829;-11.8664;18.9862;-15.8328
"SGR";"B";"SCT";"A";18.9862;-15.8328;18.37;-15.9436
"SGR";"B";"SER";"B";18.37;-15.9436;17.72;-16.0619
"SGR";"A";"SCO";"B";17.7335;-30.0607;17.9669;-30.0182
"SGR";"L";"SCO";"R";17.9669;-30.0182;17.975;-37.0175
"SGR";"A";"TEL";"B";19.318;-45.2776;20.4779;-45.09
"SGR";"R";"MIC";"L";20.4779;-45.09;20.4599;-27.5913
"SCO";"R";"CRA";"L";17.975;-37.0175;17.9873;-45.5163
"SCL";"A";"PHE";"B";1.75672;-39.3726;23.4462;-39.3128
"SCT";"B";"SER";"A";18.6932;-3.88422;18.3599;-3.94448
"SEX";"R";"LEO";"L";10.8567;-0.662221;10.8551;-6.66218
"TAU";"R";"AUR";"L";4.63246;30.9219;4.63179;30.2553
"TAU";"R";"ERI";"L";3.69019;0.403726;3.68904;-1.34619
"TRA";"R";"ARA";"L";16.6023;-60.2645;16.6054;-61.2642
"UMA";"B";"DRA";"A";9.37436;72.9741;11.4641;72.8125
"VIR";"B";"COM";"A";11.9736;13.3041;12.9375;13.3225
"VIR";"R";"SER";"L";15.1854;7.52539;15.1902;-0.474289
"VIR";"L";"CRV";"R";12.9445;-22.6773;12.9422;-11.6774
"SER";"R";"AQL";"L";18.69;0.115489;18.6932;-3.88422
"SER";"R";"SCT";"L";18.3599;-3.94448;18.37;-15.9436
"VUL";"B";"LYR";"A";18.9518;25.6641;19.3441;25.7326
"VUL";"B";"CYG";"A";19.3422;27.7324;19.7515;27.8012
"SER";"L";"BOO";"R";15.1854;7.52539;15.1737;25.5246
"SER";"B";"CRB";"A";15.2733;25.5381;16.1204;25.6641
"SER";"R";"OPH";"L";16.3735;-0.296377;16.3759;-3.54618
